Ciudad,Cantidades,Importe,Cliente,Provincia,Nombre,Pago,Producto,Transporte
Ciudad de Santa Fe,17,"$134,13 ",Schimmel Group,Provincia de Santa Fe,Carmen Cortes,60 días,Clavos,Camion
Ciudad de Santa Fe,2,"$1.354,84 ",Schimmel Group,Provincia de Santa Fe,Carmen Diez,60 días,Clavos,Camion
Ciudad de Santa Fe,4,"$157,90 ",Schimmel Group,Provincia de Santa Fe,Carmen Sánchez,60 días,Clavos,Camion
Ciudad de Santa Fe,7,"$24.006,75 ",Schimmel Group,Provincia de Santa Fe,Cristina Zamora,60 días,Clavos,Camion
Ciudad de Santa Fe,13,"$21.965,52 ",Schimmel Group,Provincia de Santa Fe,Daniel Pino,60 días,Clavos,Camion
Ciudad de Santa Fe,36,"$61.434,45 ",Schimmel Group,Provincia de Santa Fe,Francisco Miñana,60 días,Clavos,Camion
Ciudad de Santa Fe,2,"$59.664,52 ",Schimmel Group,Provincia de Santa Fe,Jaume García,60 días,Clavos,Camion
Ciudad de Santa Fe,8,"$923,35 ",Schimmel Group,Provincia de Santa Fe,Joaquín Vega,60 días,Clavos,Camion
Ciudad de Santa Fe,3,"$4.525,42 ",Schimmel Group,Provincia de Santa Fe,José María Pérez,60 días,Clavos,Camion
Ciudad de Santa Fe,3,"$2.696,45 ",Schimmel Group,Provincia de Santa Fe,José Salcedo,60 días,Clavos,Camion
Ciudad de Santa Fe,3,"$115,42 ",Schimmel Group,Provincia de Santa Fe,José Sola,60 días,Clavos,Camion
Ciudad de Santa Fe,10,"$22.066,19 ",Schimmel Group,Provincia de Santa Fe,Juan Andrés,60 días,Clavos,Camion
Ciudad de Santa Fe,7,"$23.301,15 ",Schimmel Group,Provincia de Santa Fe,María Ángeles Alves,60 días,Clavos,Camion
Ciudad de Santa Fe,15,"$894,75 ",Schimmel Group,Provincia de Santa Fe,María Carmen Serrano,60 días,Clavos,Camion
Ciudad de Santa Fe,4,"$38.123,81 ",Schimmel Group,Provincia de Santa Fe,María Diego,60 días,Clavos,Camion
Ciudad de Santa Fe,1,"$19.916,68 ",Schimmel Group,Provincia de Santa Fe,María Isabel Heredia,60 días,Clavos,Camion
Ciudad de Santa Fe,8,"$20.979,10 ",Schimmel Group,Provincia de Santa Fe,María Isabel León,60 días,Clavos,Camion
Ciudad de Santa Fe,10,"$22.793,68 ",Schimmel Group,Provincia de Santa Fe,María Pilar Pérez,60 días,Clavos,Camion
Ciudad de Santa Fe,12,"$5.696,83 ",Schimmel Group,Provincia de Santa Fe,Marta Amigo,60 días,Clavos,Camion
Ciudad de Santa Fe,1,"$219,68 ",Schimmel Group,Provincia de Santa Fe,Marta López,60 días,Clavos,Camion
Ciudad de Santa Fe,8,"$1.073,03 ",Schimmel Group,Provincia de Santa Fe,Pablo López,60 días,Clavos,Camion
Ciudad de Santa Fe,15,"$15.995,87 ",Schimmel Group,Provincia de Santa Fe,Sergio Jiménez,60 días,Clavos,Camion
Ciudad de Santa Fe,9,"$451,61 ",Stehr-Mills,Provincia de Santa Fe,Marta López,90 días,Clavos,Camion
Ciudad de Santa Fe,3,"$16.898,75 ",Semart,Provincia de Santa Fe,Francisco Miñana,30 días,Tornillos,Camion
Ciudad de Santa Fe,4,"$306,29 ",Semart,Provincia de Santa Fe,María Isabel León,30 días,Tornillos,Camion
Ciudad de Santa Fe,1,"$17.486,59 ",Semart,Provincia de Santa Fe,María Pilar Pérez,30 días,Tornillos,Camion
Ciudad de Santa Fe,7,"$13.615,20 ","White, Kassulke and Sanford",Provincia de Santa Fe,Cristina Rodríguez,30 días,Tornillos,Camion
Ciudad de Santa Fe,2,"$15.376,97 ","White, Kassulke and Sanford",Provincia de Santa Fe,José Carretero,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$4.445,16 ","White, Kassulke and Sanford",Provincia de Santa Fe,María Ángeles Martínez,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$78.716,45 ","White, Kassulke and Sanford",Provincia de Santa Fe,María Ángeles Ruiz,30 días,Tornillos,Camion
Ciudad de Santa Fe,4,"$789,94 ","White, Kassulke and Sanford",Provincia de Santa Fe,María Pilar Pérez,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$25.132,48 ","White, Kassulke and Sanford",Provincia de Santa Fe,Marta Amigo,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$26.365,11 ","White, Kassulke and Sanford",Provincia de Santa Fe,Teresa Martínez,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$12.145,89 ",White-Cartwright,Provincia de Santa Fe,Ana Aguilera,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$15.991,61 ",White-Cartwright,Provincia de Santa Fe,Antonia Lorente,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$22.082,47 ",White-Cartwright,Provincia de Santa Fe,Antonia Martínez,30 días,Tornillos,Camion
Ciudad de Santa Fe,2,"$1.966,45 ",White-Cartwright,Provincia de Santa Fe,Begoña García,30 días,Tornillos,Camion
Ciudad de Santa Fe,3,"$14.314,81 ",White-Cartwright,Provincia de Santa Fe,Joaquín Vega,30 días,Tornillos,Camion
Ciudad de Santa Fe,2,"$3.096,77 ",White-Cartwright,Provincia de Santa Fe,Manuel Grande,30 días,Tornillos,Camion
Ciudad de Santa Fe,1,"$45.586,83 ",White-Cartwright,Provincia de Santa Fe,María Jesús Peñalver,30 días,Tornillos,Camion
Ciudad de Santa Fe,1,"$142,80 ",White-Cartwright,Provincia de Santa Fe,Susana Escudero,30 días,Tornillos,Camion
Ciudad de Santa Fe,8,"$21.787,64 ",Wilderman Group,Provincia de Santa Fe,José Antonio López,30 días,Perfiles De Acero,Camion
Ciudad de Santa Fe,3,$580 ,Wilderman Group,Provincia de Santa Fe,Juan Andrés,30 días,Perfiles De Acero,Camion
Ciudad de Santa Fe,91,"$31.280,64 ",Wilderman Group,Provincia de Santa Fe,Juan Andrés,30 días,Perfiles De Acero,Tren
Ciudad de Santa Fe,3,"$112,14 ",Wilderman Group,Provincia de Santa Fe,Manuel Muñoz,30 días,Perfiles De Acero,Camion
Ciudad de Santa Fe,91,"$1.629,15 ",Wilderman Group,Provincia de Santa Fe,Teresa Martínez,30 días,Perfiles De Acero,Tren
Ciudad de Santiago del Estero,19,"$113,63 ",Bins LLC,Provincia de Santiago del Estero,José Antonio López,30 días,Perfiles De Acero,Camion
Ciudad de Santiago del Estero,19,"$125,81 ",Blanda Ltd,Provincia de Santiago del Estero,Ana María Serrano,30 días,Perfiles De Acero,Camion
Ciudad de Santiago del Estero,84,"$490,65 ",Blanda Ltd,Provincia de Santiago del Estero,Francisco Miñana,30 días,Perfiles De Acero,Camion
Ciudad de Santiago del Estero,17,"$163,10 ",Blanda Ltd,Provincia de Santiago del Estero,Juan Andrés,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,99,"$309,68 ","Auer, Sawayn and Schulist",Provincia del Chubut,Ana María Serrano,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,63,"$104,61 ","Auer, Sawayn and Schulist",Provincia del Chubut,Teresa Martínez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$3.874,05 ",Denesik-Nader,Provincia del Chubut,Antonia Lorente,60 días,Perfiles De Acero,Camion
Comodoro Rivadavia,7,"($1.225,51)",Denesik-Nader,Provincia del Chubut,Daniel Pino,60 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$887,24 ",Denesik-Nader,Provincia del Chubut,Francisco Miñana,60 días,Perfiles De Acero,Camion
Comodoro Rivadavia,7,"$12.437,18 ",Denesik-Nader,Provincia del Chubut,Joaquín Vega,60 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$1.288,46 ",Denesik-Nader,Provincia del Chubut,José Salcedo,60 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$654,84 ",Denesik-Nader,Provincia del Chubut,Teresa Martínez,60 días,Perfiles De Acero,Camion
Comodoro Rivadavia,5,"$1.055,48 ",Grady-Fisher,Provincia del Chubut,Ángeles Pérez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,6,"$474,41 ",Harber SRL,Provincia del Chubut,Adrián Souto,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,1,"$138,30 ",Harber SRL,Provincia del Chubut,Alberto García,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$110,34 ",Harber SRL,Provincia del Chubut,Ana María Serrano,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,6,"$242,41 ",Harber SRL,Provincia del Chubut,Carmen Diez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$1.939,95 ",Harber SRL,Provincia del Chubut,Carmen Sánchez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,19,"$2.011,26 ",Harber SRL,Provincia del Chubut,Cristina Zamora,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,2,"$384,43 ",Harber SRL,Provincia del Chubut,Elena Fernández,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,4,"$118,75 ",Harber SRL,Provincia del Chubut,Francisco Miñana,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,15,"$242,55 ",Harber SRL,Provincia del Chubut,José Antonio López,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,15,"$420,97 ",Harber SRL,Provincia del Chubut,Manuel Grande,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,23,"$872,26 ",Harber SRL,Provincia del Chubut,María Ángeles Martínez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$123,23 ",Harber SRL,Provincia del Chubut,María Carmen Serrano,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$132,23 ",Harber SRL,Provincia del Chubut,María Isabel León,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$175,55 ",Harber SRL,Provincia del Chubut,María Pilar Pérez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,7,"$635,48 ",Heidenreich-Conn,Provincia del Chubut,Adrián Souto,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,10,"$336,48 ",Heidenreich-Conn,Provincia del Chubut,Ana Aguilera,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$1.274,63 ",Heidenreich-Conn,Provincia del Chubut,Ana María Serrano,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,9,"$1.084,99 ",Heidenreich-Conn,Provincia del Chubut,Ángeles Pérez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,19,"$27.249,10 ",Heidenreich-Conn,Provincia del Chubut,Antonia Lorente,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$1.461,75 ",Heidenreich-Conn,Provincia del Chubut,Antonia Martínez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,90,"$15.453,32 ",Heidenreich-Conn,Provincia del Chubut,Carlos Arenas,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,90,"$309,68 ",Heidenreich-Conn,Provincia del Chubut,Carmen Cortes,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$193,07 ",Heidenreich-Conn,Provincia del Chubut,Carmen Sánchez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$295,51 ",Heidenreich-Conn,Provincia del Chubut,Daniel Pino,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,6,"$16.556,17 ",Heidenreich-Conn,Provincia del Chubut,Francisco Miñana,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,76,"$278,97 ",Heidenreich-Conn,Provincia del Chubut,Jaume García,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,41,"$114,50 ",Heidenreich-Conn,Provincia del Chubut,Manuel Muñoz,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$279,40 ",Heidenreich-Conn,Provincia del Chubut,María Ángeles Martínez,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$137,26 ",Heidenreich-Conn,Provincia del Chubut,María Fernández,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$118,75 ",Heidenreich-Conn,Provincia del Chubut,María Isabel Heredia,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,20,"$100,13 ",Heidenreich-Conn,Provincia del Chubut,Pablo López,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,11,"$4.275,40 ",Heidenreich-Conn,Provincia del Chubut,Susana Escudero,30 días,Perfiles De Acero,Camion
Comodoro Rivadavia,3,"$110,32 ",Luettgen-Terry,Provincia del Chubut,Carmen Diez,30 días,Perfiles De Acero,Camion
Concordia,3,"$758,71 ",Bernhard Inc,Provincia de Entre Ríos,Adrián Souto,30 días,Perfiles De Acero,Camion
Concordia,3,"$2.271,03 ",Bins LLC,Provincia de Entre Ríos,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
Concordia,7,"$841,99 ",Bins LLC,Provincia de Entre Ríos,Ana María Serrano,30 días,Perfiles De Acero,Camion
Concordia,1,"$479,23 ",Bins LLC,Provincia de Entre Ríos,Ángeles Pérez,30 días,Perfiles De Acero,Camion
Concordia,17,"$896,71 ",Bins LLC,Provincia de Entre Ríos,Cristina Zamora,30 días,Perfiles De Acero,Camion
Concordia,3,"$22.075,78 ",Bins LLC,Provincia de Entre Ríos,Elena Fernández,30 días,Perfiles De Acero,Camion
Concordia,3,"$799,35 ",Bins LLC,Provincia de Entre Ríos,Joaquín Vega,30 días,Alambre,Tren
Concordia,33,"$1.560,33 ",Bins LLC,Provincia de Entre Ríos,Joaquín Vega,30 días,Perfiles De Acero,Camion
Concordia,14,"$915,48 ",Bins LLC,Provincia de Entre Ríos,José Antonio López,30 días,Perfiles De Acero,Camion
Concordia,55,"$309,68 ",Bins LLC,Provincia de Entre Ríos,José Carretero,30 días,Perfiles De Acero,Camion
Concordia,10,"$1.003,87 ",Bins LLC,Provincia de Entre Ríos,María Cedeño,30 días,Perfiles De Acero,Camion
Concordia,3,"$403,63 ",Bins LLC,Provincia de Entre Ríos,María Fernández,30 días,Perfiles De Acero,Camion
Concordia,1,"$516,13 ",Bins LLC,Provincia de Entre Ríos,María Isabel Heredia,30 días,Perfiles De Acero,Camion
Concordia,3,"$2.239,43 ",Bins LLC,Provincia de Entre Ríos,María Isabel León,30 días,Perfiles De Acero,Camion
Concordia,2,"$2.912,16 ",Bins LLC,Provincia de Entre Ríos,Marta López,30 días,Perfiles De Acero,Camion
Concordia,1,"$180,65 ",Bins LLC,Provincia de Entre Ríos,Raquel Pueyo,30 días,Perfiles De Acero,Camion
Concordia,24,"$24.370,38 ",Bins LLC,Provincia de Entre Ríos,Teresa Martínez,30 días,Perfiles De Acero,Camion
Concordia,3,"$903,87 ",Blanda Ltd,Provincia de Entre Ríos,José Sola,30 días,Perfiles De Acero,Camion
Concordia,3,"$480,65 ",Blanda Ltd,Provincia de Entre Ríos,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
Concordia,19,"$150,08 ",Boehm-Mohr,Provincia de Entre Ríos,Antonia Lorente,30 días,Perfiles De Acero,Camion
Concordia,3,"$967,74 ",Boehm-Mohr,Provincia de Entre Ríos,Antonio Calderón,30 días,Perfiles De Acero,Camion
Concordia,13,"$520,83 ",Boehm-Mohr,Provincia de Entre Ríos,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
Concordia,21,"$117,68 ",Boehm-Mohr,Provincia de Entre Ríos,José Sola,30 días,Perfiles De Acero,Camion
Concordia,3,"$946,35 ",Boehm-Mohr,Provincia de Entre Ríos,Juan Andrés,30 días,Alambre,Camion
Concordia,21,"$147,97 ",Boehm-Mohr,Provincia de Entre Ríos,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
Concordia,3,"$20.173,15 ",Bradtke PLC,Provincia de Entre Ríos,Cristina Zamora,30 días,Perfiles De Acero,Camion
Concordia,3,"$64.210,58 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,Adrián Souto,60 días,Alambre,Tren
Concordia,3,"$4.665,59 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,Begoña García,60 días,Alambre,Tren
Concordia,3,"$21.674,30 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,Carmen Cortes,60 días,Alambre,Tren
Concordia,11,"$681,29 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,Carmen Diez,60 días,Perfiles De Acero,Camion
Concordia,3,"$5.680,23 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,José Antonio López,30 días,Alambre,Tren
Concordia,9,"$18.665,36 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,José Antonio López,60 días,Perfiles De Acero,Camion
Concordia,3,"$8.174,98 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,Juan Andrés,60 días,Alambre,Camion
Concordia,11,"$337,10 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,María Ángeles Alves,60 días,Perfiles De Acero,Camion
Concordia,3,"$5.028,85 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,María Jesús Peñalver,60 días,Alambre,Tren
Concordia,9,"$48.327,45 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,Sara Pineda,60 días,Perfiles De Acero,Camion
Concordia,3,"$56.982,94 ","Brown, Quitzon and Klein",Provincia de Entre Ríos,Susana Escudero,60 días,Alambre,Camion
Concordia,3,"$23.318,97 ",Buckridge Group,Provincia de Entre Ríos,Begoña García,30 días,Perfiles De Acero,Camion
Concordia,3,"$22.642,61 ",Corwin Inc,Provincia de Entre Ríos,Ana María Delgado,30 días,Perfiles De Acero,Camion
Concordia,3,"$601,63 ",Corwin Inc,Provincia de Entre Ríos,Elena Fernández,30 días,Perfiles De Acero,Camion
Concordia,3,"$18.610,21 ",Corwin Inc,Provincia de Entre Ríos,Pablo López,30 días,Perfiles De Acero,Camion
Concordia,3,"$175,48 ",Morar SRL,Provincia de Entre Ríos,Daniel Pino,30 días,Perfiles De Acero,Camion
Concordia,11,"$147,26 ",Morar SRL,Provincia de Entre Ríos,María Dolores Sousa,30 días,Perfiles De Acero,Camion
Concordia,3,"$147,21 ",Morar SRL,Provincia de Entre Ríos,Sergio Jiménez,30 días,Perfiles De Acero,Camion
Concordia,13,"$892,90 ",Effertz Ltd,Provincia de Entre Ríos,Begoña García,60 días,Perfiles De Acero,Camion
Concordia,7,"$27.885,45 ",Effertz Ltd,Provincia de Entre Ríos,Carlos Arenas,60 días,Perfiles De Acero,Camion
Concordia,6,"$15.625,80 ",Effertz Ltd,Provincia de Entre Ríos,Carmen Diez,60 días,Perfiles De Acero,Camion
Concordia,3,"$9.241,54 ",Effertz Ltd,Provincia de Entre Ríos,Jaume García,60 días,Alambre,Camion
Concordia,3,"$116,13 ",Effertz Ltd,Provincia de Entre Ríos,José Sola,60 días,Perfiles De Acero,Camion
Concordia,12,"$406,92 ",Effertz Ltd,Provincia de Entre Ríos,María Jesús Peñalver,60 días,Perfiles De Acero,Camion
Concordia,3,"$112,90 ",Effertz Ltd,Provincia de Entre Ríos,Susana Escudero,60 días,Perfiles De Acero,Camion
Concordia,7,"$21.537,36 ",Eichmann LLC,Provincia de Entre Ríos,Ángeles Pérez,30 días,Perfiles De Acero,Camion
Concordia,3,"$648,39 ",Emard S.A.,Provincia de Entre Ríos,Ángeles Pérez,30 días,Perfiles De Acero,Camion
Concordia,19,"$18.356,17 ",Emard S.A.,Provincia de Entre Ríos,José Antonio López,30 días,Perfiles De Acero,Camion
Concordia,3,"$92,75 ",Emard S.A.,Provincia de Entre Ríos,María Ángeles Alves,30 días,Perfiles De Acero,Camion
Concordia,3,"$451,61 ",Emard S.A.,Provincia de Entre Ríos,Pablo López,30 días,Perfiles De Acero,Camion
Concordia,3,"$18.241,58 ","Fadel, Kling and Dare",Provincia de Entre Ríos,Marta Amigo,30 días,Alambre,Camion
Concordia,50,"$1.086,95 ",Fisher-Ortiz,Provincia de Entre Ríos,Ana Aguilera,45 días,Perfiles De Acero,Camion
Concordia,17,"$893,13 ",Franecki and Sons,Provincia de Entre Ríos,Adrián Souto,30 días,Perfiles De Acero,Camion
Concordia,23,"$1.010,58 ",Franecki and Sons,Provincia de Entre Ríos,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
Concordia,3,"$19.314,41 ",Franecki and Sons,Provincia de Entre Ríos,Manuel Grande,30 días,Perfiles De Acero,Camion
Concordia,4,"$229,01 ",Franecki and Sons,Provincia de Entre Ríos,María Cedeño,30 días,Perfiles De Acero,Camion
Concordia,3,"$7.532,46 ",Franecki and Sons,Provincia de Entre Ríos,Sergio Jiménez,30 días,Perfiles De Acero,Camion
Concordia,3,"$1.677,66 ",Graham and Sons,Provincia de Entre Ríos,Begoña García,30 días,Alambre,Camion
Concordia,12,"$29.396,61 ",Graham and Sons,Provincia de Entre Ríos,Daniel Pino,30 días,Perfiles De Acero,Camion
Concordia,9,"$191,68 ",Grant-Mraz,Provincia de Entre Ríos,Francisco Miñana,30 días,Perfiles De Acero,Camion
Concordia,3,"$16.260,61 ",Grant-Mraz,Provincia de Entre Ríos,María Isabel León,30 días,Perfiles De Acero,Camion
Concordia,3,"$170,29 ",Hane Inc,Provincia de Entre Ríos,Adrián Souto,30 días,Perfiles De Acero,Camion
Concordia,12,"$118,52 ",Hane Inc,Provincia de Entre Ríos,Ana Aguilera,30 días,Perfiles De Acero,Camion
Concordia,39,"$3.526,46 ",Hane Inc,Provincia de Entre Ríos,Antonia Lorente,30 días,Perfiles De Acero,Camion
Concordia,3,"$246,97 ",Hane Inc,Provincia de Entre Ríos,Antonia Martínez,30 días,Perfiles De Acero,Camion
Concordia,3,"$549,40 ",Hane Inc,Provincia de Entre Ríos,Antonio Calderón,30 días,Perfiles De Acero,Camion
Concordia,3,"$737,60 ",Hane Inc,Provincia de Entre Ríos,Carmen Diez,30 días,Perfiles De Acero,Camion
Concordia,3,"$199,62 ",Hane Inc,Provincia de Entre Ríos,Francisco Miñana,30 días,Perfiles De Acero,Camion
Concordia,3,"$1.622,96 ",Hane Inc,Provincia de Entre Ríos,José Sola,30 días,Perfiles De Acero,Camion
Concordia,3,"$4.334,87 ",Hane Inc,Provincia de Entre Ríos,Juan Andrés,30 días,Perfiles De Acero,Camion
Concordia,7,"$567,50 ",Hane Inc,Provincia de Entre Ríos,María Ángeles Martínez,30 días,Perfiles De Acero,Camion
Concordia,3,"$528,10 ",Hane Inc,Provincia de Entre Ríos,María Diego,30 días,Perfiles De Acero,Camion
Concordia,3,"$954,19 ",Hane Inc,Provincia de Entre Ríos,María Pilar Pérez,30 días,Perfiles De Acero,Camion
Concordia,25,"$1.851,26 ",Hane Inc,Provincia de Entre Ríos,Marta Amigo,30 días,Perfiles De Acero,Camion
Concordia,3,"$528,18 ",Hane Inc,Provincia de Entre Ríos,Raquel Pueyo,30 días,Perfiles De Acero,Camion
Concordia,21,"$128,25 ",Hane Inc,Provincia de Entre Ríos,Teresa Martínez,30 días,Perfiles De Acero,Camion
Concordia,21,"$28.439,87 ",Heaney-Wolf,Provincia de Entre Ríos,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
Concordia,21,"$159,23 ",Heaney-Wolf,Provincia de Entre Ríos,Carlos Arenas,30 días,Perfiles De Acero,Camion
Concordia,42,"$1.053,03 ",Heaney-Wolf,Provincia de Entre Ríos,Cristina Zamora,30 días,Perfiles De Acero,Camion
Concordia,21,"$1.607,74 ",Heaney-Wolf,Provincia de Entre Ríos,Jaume García,30 días,Perfiles De Acero,Camion
Concordia,21,"$1.172,85 ",Heaney-Wolf,Provincia de Entre Ríos,José Carretero,30 días,Perfiles De Acero,Camion
Concordia,8,"$5.215,48 ",Heaney-Wolf,Provincia de Entre Ríos,Manuel Muñoz,30 días,Perfiles De Acero,Camion
Concordia,20,"$2.145,16 ",Heaney-Wolf,Provincia de Entre Ríos,María Fernández,30 días,Perfiles De Acero,Camion
Concordia,21,"$33.416,43 ",Heaney-Wolf,Provincia de Entre Ríos,María Isabel Heredia,30 días,Perfiles De Acero,Camion
Concordia,12,"($1.924,88)",Heidenreich-Conn,Provincia de Entre Ríos,Carmen Diez,30 días,Perfiles De Acero,Camion
Concordia,3,"$7.318,41 ",Heidenreich-Conn,Provincia de Entre Ríos,María Pilar Pérez,30 días,Perfiles De Acero,Camion
Concordia,2,"$22.801,11 ",Homenick and Sons,Provincia de Entre Ríos,José María Pérez,30 días,Perfiles De Acero,Camion
Concordia,7,"$656,86 ",Simones e Hijos,Provincia de Entre Ríos,Ángeles Pérez,60 días,Perfiles De Acero,Camion
Concordia,124,"($19.756,06)",King-Little,Provincia de Entre Ríos,María Pilar Pérez,30 días,Perfiles De Acero,Camion
